file,sentence_cleaned
asr_sinhala/data/19/1938d9a5e9.flac,දැණුම තිබුණත් විචාරය සම්පූර්ණ වෙන්නෑ.
asr_sinhala/data/8d/8dfc0a36b8.flac,ඒවගේ ක්‍රියා සාධාරණීකරණය උනේ
asr_sinhala/data/ba/bac935a1b7.flac,එක් රොක් වී ඇත.
asr_sinhala/data/cc/ccc3831509.flac,රාගම වල්පොල පාරේ නිවසකය.
asr_sinhala/data/e7/e7e604ee82.flac,එම අඩුවත් ඔබට සපුරාලීමට අවස්ථාව ලැබෙවායි පතනවා
asr_sinhala/data/a6/a6f4009fd2.flac,ඒත් බලාගෙන යනකොට
asr_sinhala/data/7e/7e9cc3b460.flac,නමුත් ආයි ආයි කියවද්දි
asr_sinhala/data/b5/b5edcf10d3.flac,කෙළින්ම සිටීමට
asr_sinhala/data/33/3307b9b962.flac,ඔබට ටිකෙන් ටික පසක් වෙන්නට
asr_sinhala/data/68/680a492dd5.flac,ඔබට තෙරුවන් සරණයි
asr_sinhala/data/be/beb7c26075.flac,මේ රටේ ඉන්නේ පොඩි බබ්බු කියල
asr_sinhala/data/5d/5d328c0d58.flac,එනම් වයසැති තම දුවගේ දගකාර යෙහෙලියක්
asr_sinhala/data/81/8172b5184f.flac,උදාකර ගත හැකි වෙනවා.
asr_sinhala/data/fa/fa1e0054d0.flac,භාෂාව චර්යාව අනුව භාවිත කළ බව
asr_sinhala/data/07/071f79cf7b.flac,එම අදහස් ප්‍රකාශ කර සිටිති.
asr_sinhala/data/6e/6eeef52bd0.flac,නැටුම් විලාසිතා දෙකක්
asr_sinhala/data/cb/cbcfb55fde.flac,ඉඩකඩම් සම්බන්ධයෙන් මතභේදවලට තුඩුදෙන කරුණු මතුවිය හැක
asr_sinhala/data/51/513253cadb.flac,හඬන්නට වූවාය.
asr_sinhala/data/24/24fe7926e6.flac,අද සවස .ට ප්‍රථම
asr_sinhala/data/f9/f90687e394.flac,බුදුන් වහන්සේ බුද්ධත්වයට පත් වුන බවට තිබෙන හොඳම සාක්ෂිය
asr_sinhala/data/a8/a872f75fa0.flac,පූජනීය වස්තුවක් බවට පත් විය.
asr_sinhala/data/97/974468508f.flac,ඒකට බාධා කරන්න ගියොත්
asr_sinhala/data/ef/efe1e69ec3.flac,ඉතා විශිෂ්ට කවිය
asr_sinhala/data/da/da093549f6.flac,ගමන්බිමන් වලින්ද
asr_sinhala/data/29/29cc886ad2.flac,අනේ මේ කෙල්ලට
asr_sinhala/data/05/05dc1f20b7.flac,එහම එකේ හාමුදුරුවෝ කොහොමද කියන්නේ
asr_sinhala/data/99/9918eafb5c.flac,ගමේ තරුණියන් තුළ ද අවිඥ්ඥානික ආශාවක් ඇතුවා මෙනි
asr_sinhala/data/95/95e20e697d.flac,බදවාගන්නා තරග විභාගවල
asr_sinhala/data/b6/b6bd2d5e1b.flac,අනුකම්පාවක් කරුණාවක් ලබාගන්න
asr_sinhala/data/0c/0cd8291912.flac,බුදු සිරිත කවියට නැඟීම
asr_sinhala/data/ea/ea6a89bdcd.flac,මෙය මුල්ම සමන්දේව පෙරහර ලෙස
asr_sinhala/data/c2/c2077f9a53.flac,ඔවුහු සසර දුක් නිවා දහමින් සැනසෙති.
asr_sinhala/data/25/25059849cb.flac,කළු අප්පු ඇත්තන් මෙසේ විස්තර කළේය.
asr_sinhala/data/c0/c015dbd0ed.flac,ධර්මය දන්න මධ්‍යස්ථ භික්‍ෂූන් වහන්සේලා
asr_sinhala/data/a9/a93f8933e7.flac,එබැවින් පඤ්චකාම වස්තුන්
asr_sinhala/data/c5/c592cc5f1f.flac,සියල්ල ඔබවටා එක්වනු නියතය
asr_sinhala/data/12/1258e7efca.flac,නොදැන කරයි.
asr_sinhala/data/c1/c141d46c31.flac,සුළි කුනා‍ටුවකට අහුවෙලා
asr_sinhala/data/44/448693cbc9.flac,අපි ඒකට ගරු කරනව
asr_sinhala/data/a4/a4130f2747.flac,බුදු දහමේ ආශිර්වාදයෙන්
asr_sinhala/data/cf/cf72c2ae9b.flac,එවේලෙහි අපගේ ශාස්තෘ වූ
asr_sinhala/data/85/85cb9b4637.flac,රාජසූරිය කුමාරයාත් රජු කෙරෙහි
asr_sinhala/data/12/1215b7897a.flac,ස්ත්‍රී පුරුෂ සිත් වසඟ කර ගැනීමට
asr_sinhala/data/a7/a798abca32.flac,ඔබ පිළිගන්නවාද?
asr_sinhala/data/9b/9b14cc599a.flac,අමුත්තන්ට ප්‍රදර්ශනය වන්න
asr_sinhala/data/73/73127eefb7.flac,සිංහල උපසිරැසි ගන්වල බයිස්කෝප් වෙතින්
asr_sinhala/data/18/187207e840.flac,ශ්‍රී ලංකාවේ පශ්චාත් ගැටුම් කාල පරිච්ජේදය විවෘත විය
asr_sinhala/data/98/982066812f.flac,රුවන්වැලි මහා සෑය පිළිබඳව විස්තර
asr_sinhala/data/81/81e9b9660b.flac,සෑහෙන ප්‍රමාදයකින් පස්සේ වුනත්
asr_sinhala/data/df/df2a4b56e2.flac,පොලිස් මත්ද්‍රව්‍ය කාර්යාංශය සිදුකරන නිසා
asr_sinhala/data/4f/4faab8b6d7.flac,මේ චරිතය ලංකාවේ කිසිම නළුවෙකුට
asr_sinhala/data/a6/a64148424f.flac,සාහිත්‍ය විචාරකයා විචාරකයකු වීමට මත්තෙන්
asr_sinhala/data/50/50437543fa.flac,එදාම හරි ඊට පස්සෙන්ද හරි
asr_sinhala/data/21/21ae1e042f.flac,ගුණාත්මක කල යුතුඉයි.
asr_sinhala/data/42/42a2eeb869.flac,එච්චර ලොකුවට ඇඩ් යන්නෙ නෑනෙ මචන්.
asr_sinhala/data/96/963bcf04a8.flac,ඒකපාර්ශවීය ආදරයක්.
asr_sinhala/data/c0/c095d5d645.flac,දළදා වහන්සේගේ රශ්මි කදම්බය දැක
asr_sinhala/data/2a/2a42728b1f.flac,කරබාගෙන නිශ්ශබ්දව සිටියා.
asr_sinhala/data/4e/4eaa6b4f9f.flac,එහෙම පාලනයක්
asr_sinhala/data/2b/2bc4315ce2.flac,ඒත් එදාම මාව කැඳවපු
asr_sinhala/data/36/366234ac5d.flac,මෙවැනි තත්ව‍යන් ඇතිවන්නේ
asr_sinhala/data/f6/f6bc561f9d.flac,අ‍පොහොසත් වී ඇති බව
asr_sinhala/data/32/32c9c1ea97.flac,රතුපස්වල සිද්ධිය සිදුවෙද්දී
asr_sinhala/data/d4/d4bf3dc1ce.flac,පකාරය වෙන්න ඕනෙ.
asr_sinhala/data/18/187b4e36b9.flac,මරණය පිළිබඳව සිහි කළොත්
asr_sinhala/data/08/08e364cace.flac,ප්‍රශ්න කරන නිසා.
asr_sinhala/data/01/012eb4e67a.flac,දියුණු කිරීමෙන් පමණක්
asr_sinhala/data/85/856dfa0771.flac,එයාව බේර ගන්නෙ
asr_sinhala/data/29/2937905ed3.flac,අද වෙනකල් කිසිම ඇමැති කෙනෙක්
asr_sinhala/data/5d/5df3ecb01d.flac,යුනිකෝඩ් ක්‍රමය ගොඩාක් ලේසියි.
asr_sinhala/data/67/672a0eca10.flac,ඒවාට සම්බන්ධ නොවී ඉන්න තීරණය කළා.
asr_sinhala/data/4d/4d80f29ec0.flac,ඒ අය මැදිහත් වෙලා
asr_sinhala/data/04/04b2cfc4c9.flac,වැඩිදුර අධ්‍යාපනය සඳහා
asr_sinhala/data/22/22c7245c52.flac,වෙන් කොට හඳුනාගෙන එය බැහැර කරයි.
asr_sinhala/data/32/32350f9327.flac,ඊයේ නබි තුමා
asr_sinhala/data/6e/6e8477f424.flac,ඔයවගේ දවසක
asr_sinhala/data/2f/2fe9fbe149.flac,කතන්දරට මෙවැනි කාන්තාවන් කිහිප දෙනෙකු
asr_sinhala/data/b5/b51c43d321.flac,ඔබ ටියුෂන් පන්තිවල තියෙන වැදගත්කම
asr_sinhala/data/a6/a6f0eb12d3.flac,පිපිරෙන්න ඉඩ තිබෙනවා.
asr_sinhala/data/44/449f5e8517.flac,එම නිසා උන් වහන්සේලාටද
asr_sinhala/data/b2/b24bda9c1a.flac,හුඟාක් දුරට සමානයිනෙ.
asr_sinhala/data/34/34516e211a.flac,විජ්ජුම්බර අන්ධානුකරණ කොම්පැණියේ
asr_sinhala/data/78/781b425d45.flac,එය ක්‍රමයෙන් වර්ධනය වූවකි
asr_sinhala/data/3f/3fc28267a0.flac,හසෝ මටත් කියන්න තියෙන්නේ
asr_sinhala/data/06/06d86c0b58.flac,ඒක ජනතාවට පැහැදිලි වුනා.
asr_sinhala/data/50/5071f9e0ba.flac,උපසිරැසි වල නිවැරදි වෙන්ඩ ඕන
asr_sinhala/data/0e/0e0f09e915.flac,මෙහි ලක්‍ෂණය වන්නේ
asr_sinhala/data/be/be9a5cbcb6.flac,එසේ වන්නේ ඒවා ව්‍යාප්ත වූ
asr_sinhala/data/43/4344bb98d3.flac,චිරන්තන සාහිත්‍ය කෘති
asr_sinhala/data/2d/2d6896b5c4.flac,ලංකාවේ වටවන්දනා සිතියමට
asr_sinhala/data/87/87263724eb.flac,කපුගේ ඒ ගැන කිව්වෙ නෑ
asr_sinhala/data/46/46d6717365.flac,"එනම් මේ අය භාවනාව වර්ණනා කරන්නේත්,"
asr_sinhala/data/e5/e5f605f311.flac,ජීවිතාවබෝධයට ඉලක්ක කරපු
asr_sinhala/data/df/dfd6b83973.flac,"මෙලොවත් පරලොවත්, සැපවත් වීමට ද හේතුවන්නකි."
asr_sinhala/data/47/47090f5776.flac,ඊලඟ මාසේ වෙන්න කලියෙන් ජයවේවා.
asr_sinhala/data/e1/e1327b1743.flac,"අභාවයට යන්නට පෙර,"
asr_sinhala/data/d6/d6d2ddb281.flac,ආගමික ස්ථානයකට යන විට
asr_sinhala/data/cf/cf8254c3c8.flac,ඒක එහේ හෝ මෙහේ
asr_sinhala/data/0a/0ae16fd681.flac,ඔයාට තිබුණානේ මේ ආරක්‍ෂක කමිටුවට හරි
asr_sinhala/data/29/29ebdbde26.flac,රාත්‍රී අටට පමණ අලි ඇතුන් සහිත මහ පෙරහර
asr_sinhala/data/65/65b16add37.flac,ඔබ මේ කතාව පිලි ගන්නවා නම්
asr_sinhala/data/9e/9eeb819da9.flac,ගුලි කල්ක හැදුවද
asr_sinhala/data/4f/4f3f0a3804.flac,දැනුම ප්‍රායෝගික තලයට ගෙන ඒමෙන් ලබාගත හැකිය.
asr_sinhala/data/5a/5addd2de99.flac,ආනන්ද තෙරුන් වහන්සේ තේරුම් ගත්හ.
asr_sinhala/data/ab/ab1228d38a.flac,කුරුකුලසිංහම් සිතුවේ නැත.
asr_sinhala/data/33/33f4c23ce8.flac,මේක මමත් සිංහලෙන් මේ විෂය ගැන කියවපු හොඳම ලිපියක්
asr_sinhala/data/0a/0a15f39e53.flac,උදැල්ල දාන්නෙ නැතුව
asr_sinhala/data/b4/b415679699.flac,තව කෙනෙකුගෙන් අහලා කියන කතාවක් නෙවෙයි
asr_sinhala/data/67/67b7f6ae75.flac,සිංහල උපසිරැසි සමඟ බලන්න
asr_sinhala/data/87/87d787dad1.flac,නමුත් කළ යුත්තේ
asr_sinhala/data/e1/e1dcdd1f99.flac,ඒත් හීං දාඩිය දාන්නෙ
asr_sinhala/data/c9/c979aa055a.flac,ග්‍රාමීය ප්‍රදේශවල පානීය ජලයේ ගුණාත්මක භාවය වැඩි කිරීම
asr_sinhala/data/1d/1d3cbb1d57.flac,මේ වැස්ස කැමරාවලට හරි නැහැ.
asr_sinhala/data/0a/0a5ed5ee31.flac,මේ ඉතිහාසය වර්තමානයට කියාදෙයි
asr_sinhala/data/7a/7af33e867e.flac,අක්කා මටත් නොකියා
asr_sinhala/data/72/7253c8d2d0.flac,බලන්ඩ ඕනෙ මේකත්
asr_sinhala/data/75/75fa9b1b62.flac,ගල්ඔය ජාතික වනෝද්‍යානයේ
asr_sinhala/data/4d/4df46b7f81.flac,යොදා ගැනීම වළක්වා ගැනීම
asr_sinhala/data/fe/fed0bcad5d.flac,මහත් දුෂ්කර ජිවිතයක් ගත කිරීමට සිදු වීමයි.
asr_sinhala/data/c6/c639c47b7d.flac,ජනප්‍රවාදයේ කියැවෙයි.
asr_sinhala/data/6e/6e960fba12.flac,පෑල දිගින් රන්වන් හිරු බැසයත්ම
asr_sinhala/data/36/3662ecf17b.flac,යහපත් පියකු හා මවක වීම
asr_sinhala/data/3d/3dc74ddb73.flac,අපිට වැඩ කරන්න සිදු වෙන්නෙ
asr_sinhala/data/13/133424be51.flac,මේ අලංකාරත්වයට වඩාත් හේතු වී තිබේ.
asr_sinhala/data/bc/bc7a11d828.flac,ඔහු විසින් තවදුරටත් නොකරයි
asr_sinhala/data/14/14fbd3b3e7.flac,එකෙක් මාධ්‍යට කෙලින්න යද්දී
asr_sinhala/data/86/86453f47e0.flac,රත්න ශ්‍රී ගේ මුළු උත්තරේම නෙවෙයි
asr_sinhala/data/f4/f4067135c7.flac,බලමුකෝ ඊලග පාර මීටත් වඩා
asr_sinhala/data/1d/1d4555930c.flac,රාජකාරිය කරගෙන හිටිය.
asr_sinhala/data/fc/fcaf15acc3.flac,ඩෙංගු ඔය බෙහෙතින් සනීප වෙන්නෙ කොහොමද
asr_sinhala/data/75/75e5795ff2.flac,මෙහෙම වෙන්නෙ ඉංග්‍රීසියට
asr_sinhala/data/bb/bb710360ab.flac,රජය ප්‍රතිපත්තියක් වශයෙන්
asr_sinhala/data/75/7521362184.flac,අර්ඝණය කෙරිණ
asr_sinhala/data/bb/bbfc1a1cb8.flac,ඓතිහාසික සත්‍ය කතාවක්
asr_sinhala/data/41/41e7bd5362.flac,මල් මාලය පර වන බවට ශපථ කළා
asr_sinhala/data/c4/c40146ce9b.flac,මාවත් නම්මාගන්න පුළුවන්
asr_sinhala/data/40/4062f0ea31.flac,දුටුගැමුණු චරිතය දක්වාම ථූපවංශයේ විස්තර වෙයි.
