sentence_cleaned,file
මෙයාලට කිය කිය ඉන්නේ නෑ.,asr_sinhala/data/36/3660d00fd9.flac
නොනවතින ජල අරගලයක් ඇති කිරීමට,asr_sinhala/data/3d/3ddfe7e5ed.flac
මේ දේශනාව පැවත්වෙන විට,asr_sinhala/data/99/997e1c5cd6.flac
වර්තමානයෙහි මෙම විහාරස්ථානයට අයත් වේ,asr_sinhala/data/fd/fd941c3801.flac
යහපත් මිතුරන්ගේ ඇසුර ලබා ගැනීමට හැකිවන දවසකි.,asr_sinhala/data/5a/5a5d30835e.flac
යට සඳහන් කරන ලද,asr_sinhala/data/68/6810204386.flac
ඔබද ත්‍රිපිටකයේ,asr_sinhala/data/04/04b585d00d.flac
ලෝකයේ බොහෝ වැරැදි දේ,asr_sinhala/data/7d/7d568194ec.flac
එබැවින් ස්වාධීන වූ රැඩිකල් බුද්ධිමතුන්,asr_sinhala/data/f8/f880192077.flac
ඇත්තටම කීවොත් තනිකඩ ජීවිතයේ වගකීම් බැඳීම් නැහැ.,asr_sinhala/data/2d/2d590f46aa.flac
ලිහා දැමීම ඉතා අසීරු ය.,asr_sinhala/data/2a/2aec259a1e.flac
විග්‍රහ කර ඇති නිසා,asr_sinhala/data/9e/9ec399e981.flac
එය ගෙන න ලද්දේ හේම මාලාවගේ,asr_sinhala/data/12/12747b58d2.flac
කෙල්ලෝ හතර දෙනෙක්ව,asr_sinhala/data/e3/e309be06fb.flac
අසල පොකුණක් දැක,asr_sinhala/data/1d/1d2c79f812.flac
මේ සෑම පූජාවකටම ප්‍රථම,asr_sinhala/data/33/336e4c4ea9.flac
උදාවෙන මේෂ ලග්නයට,asr_sinhala/data/53/53b54ca4a3.flac
කොණ්ඩඤ්ඤ ස්වාමීන් වහන්සේ සෝවාන් වුනා.,asr_sinhala/data/25/25066c413d.flac
නුවරඑළිය ප්‍රාදේශීය සභාව මගිනි,asr_sinhala/data/8e/8e64fa904c.flac
එහෙම දැම්මොත් ෆිල්ම් එක තාත්විකයි.,asr_sinhala/data/7c/7cbbd0feba.flac
ඔය යානෙ හොයන්න.,asr_sinhala/data/db/db8a2c05d0.flac
අවසානයට ඔයාලට දැක ගන්න පුළුවන් වේවි,asr_sinhala/data/1a/1adf66b0e0.flac
ඇත්ත වශයෙන්ම පවතින පොලී අනුපාත නොවේ,asr_sinhala/data/bd/bdd3f56a40.flac
මේ කතාවේ රසේ නැතිවෙලා යන නිසා.,asr_sinhala/data/e1/e103c46920.flac
එම මතය වැරැදි බව,asr_sinhala/data/74/74e13561a3.flac
අමුවෙන්ම ගහනවා ඇති,asr_sinhala/data/1f/1fe745ccca.flac
"ස්වාමිනි භාග්‍යවතුන් වහන්ස,",asr_sinhala/data/60/609273d717.flac
කැලණි මිටියාවත් ප්‍රදේශය අඩක් ආවරණය කරන හැටි.,asr_sinhala/data/94/94dd68f0ca.flac
මේ පුද්ගලයන්ව අත්අඩංගුවට අරන් නැහැ,asr_sinhala/data/1a/1a4cdbc507.flac
රටේ ඉන්නවා.,asr_sinhala/data/e6/e68879fbc5.flac
කැරිබියන් ප්‍රදේශවල උදවියට,asr_sinhala/data/ef/ef5816e664.flac
ඉහත කී කඩා පැනීමේ දී පොලිසිය,asr_sinhala/data/23/230b3541e0.flac
මෙම ප්‍රවාහන සේවය නල්ලතන්නියේ සිට ශ්‍රීපාද මළුව දක්වා ඉදිකිරීමට යෝජිතය.,asr_sinhala/data/3f/3f8ae1467e.flac
සැබැවින්ම බෞද්ධාගමේ බලපෑම මතයි.,asr_sinhala/data/47/4738e1de36.flac
එතුමා මෙලොව ජන්මලාභය ලැබුවේ,asr_sinhala/data/bc/bca86fd0be.flac
සාමාන්‍යයෙන් සිත්තරුන් තම පරිකල්පනරූප කෙරෙන්,asr_sinhala/data/11/11d35114e5.flac
එය ලේඛකයාට අවශ්‍ය පරිදි,asr_sinhala/data/95/951c8b42a4.flac
විවිධ ප්‍රකාශ කොට ඇති බව,asr_sinhala/data/75/7576faf602.flac
අපිට නියම කතා ටිකක් අහන්න පුලුවන් වගේ,asr_sinhala/data/4a/4a5c9d2f0a.flac
රුකුලක් වන අතරම කියවන්නා තුළද,asr_sinhala/data/98/983c58dbd4.flac
අපි යනකොට,asr_sinhala/data/0d/0d02f92c03.flac
දෙයක් අහම්බෙන් ඇහුන,asr_sinhala/data/37/37aac11dd3.flac
"බොරුව, කේලම, පරුෂ වචන, හිස් ප්‍රලාප මේවා අප්‍රිය ජනකයි.",asr_sinhala/data/5e/5e9e8da750.flac
බුදු දහම රැකගැනීමට දරණ උත්සාහයේදී,asr_sinhala/data/fc/fc980ec3dc.flac
සංවාදය නිම වන්නේ මෙලෙසිනි.,asr_sinhala/data/49/49c742d0cd.flac
මමයි තව මල්ලිල දෙන්නෙකුයි,asr_sinhala/data/81/8128bbd6cb.flac
ඒත් අරගෙනත්.,asr_sinhala/data/99/99005fe1d4.flac
උඹලව යොදවල තියෙන්නේ,asr_sinhala/data/05/051fd46fef.flac
හෙදියන්ට සූතිකාගාර පුහුණුව දුන්නොත් මාතෘ මරණ වැඩි වෙනවා කියලා,asr_sinhala/data/d8/d848113b52.flac
රස පොළොව අතුරුදන් විය,asr_sinhala/data/c1/c1a59c4cb4.flac
ඒත් ඔබට,asr_sinhala/data/6c/6c5e96fd6c.flac
ඔයා පරක්කුයි කිව්වට,asr_sinhala/data/28/28d8a2515b.flac
ආවරණය වන්නේ ද දුම්බර අඩවියෙනි,asr_sinhala/data/7d/7deaf7bd0a.flac
මුළු සමාජයම සහභාගි වේ.,asr_sinhala/data/a3/a3b625915f.flac
මේ අවශ්‍යතාව එක් වැකියකින්,asr_sinhala/data/bf/bf7e5cf2e9.flac
සාමාජිකයන් අතර මෙම මුග්ධත්වය නඩත්තු කිරීමයි,asr_sinhala/data/55/55350f1c1a.flac
ඒකාලේ හැදුව එකක්.,asr_sinhala/data/22/2229e2aa50.flac
මේක මං හැදුවේ,asr_sinhala/data/08/081330a7ae.flac
ඒ දේවල් තුළ,asr_sinhala/data/8e/8e31399643.flac
අපිට ප්‍රස්නේ අපේ රටේ දේවල් වලට,asr_sinhala/data/00/009dd25727.flac
ඒත් අන්තිමේදී,asr_sinhala/data/e9/e9d6ff6b7a.flac
හදවතින්ම ප්‍රාර්ථනයකුත් කරනවා,asr_sinhala/data/42/4238690a58.flac
මෙම ගොවි උද්ඝෝෂණය සංවිධාන කැර තිබිණි,asr_sinhala/data/41/41e63a4579.flac
ඒවා සිද්ධි විතරයි,asr_sinhala/data/86/86fc184b05.flac
මෙතන ලියන සමහර එවුන් මම කියන දේවල් නුහුරට දකින්නෙ,asr_sinhala/data/d9/d927c97cd9.flac
එහිදීය සතියකට අවශ්‍ය ද්‍රව්‍ය,asr_sinhala/data/35/35f9a0bdbc.flac
මට යළිත් මාරුවීමක් ලැබුණා.,asr_sinhala/data/aa/aa59724243.flac
මකර මුඛයකින් විහිදෙන ලියවැල් සමූහයකින්,asr_sinhala/data/1c/1c01272b26.flac
මෙම අතීත කතාව,asr_sinhala/data/c4/c4995388f0.flac
ඒක නිසා කාට හෝ,asr_sinhala/data/18/187a6e52bd.flac
"එය ඇස, ඤාණය, ප්‍රඥාව, විද්‍යාව, ආලෝකය",asr_sinhala/data/0f/0f4afa7eb4.flac
මුල් පෙලේ ජාත්‍යන්තර මාධ්‍ය වේදීන් ගණනාවක්,asr_sinhala/data/bd/bdbc3f9e8e.flac
විසම්මුතිට අවිද්‍යාවක් නැත.,asr_sinhala/data/d7/d7a6ab3c6a.flac
එහි ප්‍රතිවිපාක අද,asr_sinhala/data/4b/4b2941b88d.flac
ඔබ මේ කතාව පිලි ගන්නවා නම්,asr_sinhala/data/65/65b16add37.flac
අපේ අය අසනීපෙන් ඇඳට වෙලා ඉන්න වෙලාවත්,asr_sinhala/data/1a/1ab1c3d48a.flac
අද මේ කඩඉමක් පහු කරන්න සමත් වෙලා තියෙන්නේ.,asr_sinhala/data/5e/5e924e2eb6.flac
එච්චරයි ගහ කොල පොතු මුල්වල තියෙන්නෙත්,asr_sinhala/data/46/4650c60690.flac
එතකොට ඔබ වගේ දරුවෙක් බිහි කල,asr_sinhala/data/af/af412774dc.flac
ධර්මය තුළින්ම බුදුරජාණන් වහන්සේ,asr_sinhala/data/14/14d7158959.flac
එදා පටන් දේශනා කළ,asr_sinhala/data/c8/c8189a1aee.flac
මොකද කාරිමික ශිල්පීන්ට අදාල දැණුම නැති නිසා.,asr_sinhala/data/09/09308f377d.flac
තහවුරු වී තිබේ.,asr_sinhala/data/e8/e86d2f659b.flac
අරහං ගුණයෙන් එය ඇරැඹේ.,asr_sinhala/data/86/86b9706a73.flac
බොහෝම ස්තූතියි,asr_sinhala/data/65/65489434b1.flac
එසේ කොට යන්නට ගියේ,asr_sinhala/data/7a/7a85b9d7f6.flac
ඇය සතු කැමරාවෙන් ශාලාව ඡායාරූපකර තිබේ,asr_sinhala/data/34/3434c93101.flac
එහෙත් එය නිසියාකාර සිදුවන්නේ නම්,asr_sinhala/data/27/278980d492.flac
මේස් කුට්ටං දෙකයි තියෙන්නේ,asr_sinhala/data/70/7082a03147.flac
බොහෝ දුරට ලෝක ජන මතයේ,asr_sinhala/data/a2/a2668541ce.flac
එකම නිවනේ එකම ස්වරූපයයි.,asr_sinhala/data/0c/0c12b48871.flac
බාගෙන බලන්න,asr_sinhala/data/31/313879c103.flac
යමෙක් කය පාවිච්චි කරලා,asr_sinhala/data/7a/7afef7300f.flac
ඉතින් මම ඔයාලට මේක පටන් ගන්න,asr_sinhala/data/a9/a9e977d9c9.flac
මම ආයුෂ්මත් ආනන්දයන්ගෙන් ධර්මය විමසන්නෙමි,asr_sinhala/data/f6/f6f12de30f.flac
අවසානය වෙනකන්ම කම්මැලි නැතුව,asr_sinhala/data/ee/eef7b23c60.flac
මිනිස් ඉරණම විනිශ්චය කිරීම කෙරෙහි ද,asr_sinhala/data/ff/ff06061711.flac
අවස්ථාවක් නැති උනාම තමයි,asr_sinhala/data/c1/c1f942d094.flac
විවිධ හැලහැප්පීම්වලට මුහුන දෙනවා,asr_sinhala/data/1b/1b5a89ac89.flac
අරලියගහ මන්දිරයට යාමට,asr_sinhala/data/d5/d5559df399.flac
දිගටම අපි එක්ක ඉන්න.,asr_sinhala/data/42/422f1d312d.flac
මානසික ආබාධ රෝගීන් ආදී,asr_sinhala/data/39/39ba190136.flac
හැබැයි ඒ ඇන්ටිගෙ කාවවත්,asr_sinhala/data/37/37b6d8d3f2.flac
චන්ද්‍ර රේඛාවක් මෙන්,asr_sinhala/data/a0/a0e55b27e4.flac
දිව්‍ය භවනක ශ්‍රීය ඉසිලීය,asr_sinhala/data/75/75f47de528.flac
ඔහු විසින් තවදුරටත් නොකරයි,asr_sinhala/data/bc/bc7a11d828.flac
යාළුකම වෙනුවෙන්,asr_sinhala/data/4b/4b76e7b0b6.flac
අවුරුදු සීට්ටුවේ ඉහළ කෙළවරේ,asr_sinhala/data/3f/3f0760de91.flac
රැවටීමේ කලාව හොඳින්ම දනී,asr_sinhala/data/09/097d6e4b44.flac
ප්‍රතිලෝමව සමානුපාතිකව,asr_sinhala/data/d2/d2c8cecc3a.flac
මහායාන බෝධිසත්ව දර්ශනය,asr_sinhala/data/f6/f66ebcbeeb.flac
සුව නින්දේය,asr_sinhala/data/0c/0c5f8d0a10.flac
ඒ සිදුවීම හෙළා දැක නීතිය ක්‍රියාත්මක කරනවා.,asr_sinhala/data/35/355f8620ba.flac
බොදු සිත සඳහම් සිසිලෙන් පුබුදු කරවූ,asr_sinhala/data/fc/fc4006bacc.flac
එම වෛද්‍යවරයා පැවසූ අන්දමට,asr_sinhala/data/80/80e8b42081.flac
බ්‍රාහ්මීය අක්‍ෂරයෙන් පෝෂණය වූ හෙළ බසින්,asr_sinhala/data/40/40f938cb64.flac
අප්‍රමාණ රහතන් වහන්සේලා බිහිවූයේ කෙසේද?,asr_sinhala/data/74/7414de0724.flac
කඩි කාලා වගේ ආවේස වෙලා දඟලන්නෙ ඇයි?,asr_sinhala/data/3f/3f9ed0dca6.flac
බොහොම පැහැදිලිව පිළිතුරු දුන්නත්,asr_sinhala/data/d9/d98fdc9bef.flac
ඔය ගැරිසන් සොහොනේ ඉන්නේ,asr_sinhala/data/d3/d360869058.flac
දූවිලිඈල්ල තියෙන්නෙ?,asr_sinhala/data/03/03ae322cfb.flac
යම් අයෙකුට තම දේශනය නො වැටහුනේ නම්,asr_sinhala/data/36/3642990728.flac
ඇය අලූත් පුත් කුමරුන්ට හොඳ ආත්තම්මා කෙනකු,asr_sinhala/data/35/354941fa78.flac
එයා දැන් කන්නේ,asr_sinhala/data/50/502f8cdbfa.flac
මේ සමග බුදුසරණ සාතිශය සංවේගය පළ කරන අතර,asr_sinhala/data/bf/bf8b8fa919.flac
ගිහිල්ලා බනිස් ගෙඩියක් අරගෙන එනකොට,asr_sinhala/data/9b/9b20bbe448.flac
බ්ලොග් අඩවිත් යන දෙපැත්තටම,asr_sinhala/data/c4/c4f07b05cf.flac
අපේ හසන්ත අයියා තමයි,asr_sinhala/data/96/966d18fe25.flac
එසේ විවෘත වීමෙන් පමණක්,asr_sinhala/data/f8/f895bc5234.flac
ලෙස්බියන් එව්වො හරි හිටිය කියල,asr_sinhala/data/b1/b1cff09a8e.flac
බලපෑවේ යුරෝපා කලාපයේ,asr_sinhala/data/0b/0b47d62317.flac
මහින්දාගමනයෙන් පසු හෙළදිව බෞද්ධ අධ්‍යාපනයේ,asr_sinhala/data/c3/c39d0893c3.flac
